year,month,day,hour,count
2012,5,7,21,1
2012,5,8,18,1
2012,5,9,7,2
2012,5,12,12,1
2012,5,12,13,1
2012,5,12,15,1
2012,5,13,15,1
2012,5,16,19,1
2012,5,19,9,1
2012,5,19,11,1
2012,5,22,7,1
2012,5,22,19,1
2012,5,24,7,1
2012,5,25,19,1
2012,5,28,7,1
2012,5,29,19,1
2012,5,30,7,1
2012,6,3,10,1
2012,6,3,14,1
2012,6,3,19,1
2012,6,5,6,1
2012,6,5,18,1
2012,6,7,6,1
2012,6,7,7,1
2012,6,7,23,1
2012,6,9,11,1
2012,6,9,14,2
2012,6,9,16,1
2012,6,10,15,1
2012,6,11,7,2
2012,6,11,18,1
2012,6,12,6,1
2012,6,12,7,1
2012,6,13,7,1
2012,6,13,18,1
2012,6,14,0,1
2012,6,14,6,1
2012,6,14,7,2
2012,6,17,14,4
2012,6,17,20,1
2012,6,17,22,1
2012,6,18,6,1
2012,6,18,7,2
2012,6,18,22,1
2012,6,19,18,1
2012,6,21,6,1
2012,6,21,7,1
2012,6,21,19,1
2012,6,25,19,1
2012,6,26,23,1
2012,6,27,7,1
2012,6,27,19,1
2012,6,27,22,1
2012,7,2,18,1
2012,7,3,7,1
2012,7,3,18,1
2012,7,4,18,1
2012,7,5,6,1
2012,7,5,19,1
2012,7,6,18,1
2012,7,7,9,1
2012,7,7,10,2
2012,7,7,15,2
2012,7,9,6,1
2012,7,9,7,1
2012,7,10,6,1
2012,7,10,7,1
2012,7,11,6,1
2012,7,11,7,2
2012,7,11,18,1
2012,7,12,7,1
2012,7,13,7,1
2012,7,13,18,1
2012,7,14,8,1
2012,7,14,9,1
2012,7,16,7,1
2012,7,16,18,1
2012,7,17,8,1
2012,7,18,6,1
2012,7,19,6,1
2012,7,19,7,1
2012,7,21,9,2
2012,7,24,18,1
2012,10,22,22,1
2012,10,29,21,1
2012,11,1,6,1
2012,11,1,18,1
2012,11,1,19,1
2012,11,2,7,1
2012,11,17,23,1
2012,12,30,9,2
2012,12,30,15,1
2013,1,2,19,1
2013,1,2,21,1
2013,1,2,22,1
2013,4,6,23,1
2013,4,7,10,1
2013,4,7,12,1
2013,4,7,16,1
2013,4,7,17,1
2013,4,7,18,1
2013,4,8,9,1
2013,4,8,11,2
2013,4,8,14,1
2013,8,13,8,1
